time_best,objective_type,objective,obj_bound,obj_gap,nonzeros,num_solutions,status,contiguity,sparsity,num_callbacks,num_lazy_cuts,bnb_nodes,roots,deviation,contiguity_distance,k,distance_metric
2.199000120162964,euclidean_moi,8688180.302434798,8688180.302434798,0.0,10736,1,Optimal,cut,99.66863542983565,7,77,1450.0,"[780, 808, 475, 209]",50,N/A,4,N/A
3601.8310000896454,cut_edges,,27.0,,90568,0,Time Limit,cut,99.98497233029153,250,5624,41371.0,"[780, 808, 475, 209]",50,N/A,4,N/A
