time_best,objective_type,objective,obj_bound,obj_gap,nonzeros,num_solutions,status,contiguity,sparsity,num_callbacks,num_lazy_cuts,bnb_nodes,roots,deviation,contiguity_distance,k,distance_metric
0.3299999237060547,euclidean_moi,8687908.675078737,8687908.675078733,4.2879022303122364e-16,10736,1,Optimal,no_contiguity,99.66863542983565,0,0,1640.0,"[780, 808, 475, 209]",50,N/A,4,N/A
3600.3730001449585,cut_edges,87.0,42.0,0.5172413793103449,90568,1,Time Limit,no_contiguity,99.98497233029153,0,0,20385.0,"[780, 808, 475, 209]",50,N/A,4,N/A
