time_best,objective_type,objective,obj_bound,obj_gap,nonzeros,num_solutions,status,contiguity,sparsity,num_callbacks,num_lazy_cuts,bnb_nodes,roots,deviation,contiguity_distance,k,distance_metric
290.72000002861023,euclidean_moi,9831084.09987645,9831084.09987625,2.0462206820046577e-14,3095780,1,Optimal,tree,99.99949571637566,0,0,1.0,"[36603, 68586, 152180, 11574]",50,euclidean_M,4,euclidean_M
3601.332000017166,cut_edges,,0.0,,17257664,0,Time Limit,tree,99.9999230641317,0,0,1.0,"[36603, 68586, 152180, 11574]",50,euclidean_M,4,euclidean_M
293.8149998188019,euclidean_moi,9831084.09987645,9831084.09987625,2.0462206820046577e-14,3095780,1,Optimal,dist,99.99949571637566,0,0,1.0,"[36603, 68586, 152180, 11574]",50,euclidean_M,4,euclidean_M
3601.302999973297,cut_edges,,0.0,,17257664,0,Time Limit,dist,99.9999230641317,0,0,1.0,"[36603, 68586, 152180, 11574]",50,euclidean_M,4,euclidean_M
133.72500014305115,euclidean_moi,9830633.934121855,9830633.93412167,1.8757881842574873e-14,4061092,1,Optimal,dag,99.99933847295591,0,0,1.0,"[36603, 68586, 152180, 11574]",50,euclidean_M,4,euclidean_M
3601.076999902725,cut_edges,,0.0,,18222976,0,Time Limit,dag,99.99991876070357,0,0,1.0,"[36603, 68586, 152180, 11574]",50,euclidean_M,4,euclidean_M
