time_best,objective_type,objective,obj_bound,obj_gap,nonzeros,num_solutions,status,contiguity,sparsity,num_callbacks,num_lazy_cuts,bnb_nodes,roots,deviation,contiguity_distance,k,distance_metric
639.0800001621246,euclidean_moi,9834331.909109622,9834331.909109516,1.0795931486491491e-14,3095780,1,Optimal,tree,99.99949571637566,0,0,894.0,"[36603, 68586, 152180, 11574]",50,hop_M,4,hop_M
3601.2939999103546,cut_edges,,0.0,,17257664,0,Time Limit,tree,99.9999230641317,0,0,1.0,"[36603, 68586, 152180, 11574]",50,hop_M,4,hop_M
186.8949999809265,euclidean_moi,9831324.352294575,9831324.352294402,1.7619803057158727e-14,3472683,1,Optimal,dist,99.99943432118256,0,0,1.0,"[36603, 68586, 152180, 11574]",50,hop_M,4,hop_M
3601.992000102997,cut_edges,,0.0,,17634567,0,Time Limit,dist,99.99992138387186,0,0,1.0,"[36603, 68586, 152180, 11574]",50,hop_M,4,hop_M
145.856999874115,euclidean_moi,9830663.092451906,9830663.092451785,1.2315744478413934e-14,4061092,1,Optimal,dag,99.99933847295591,0,0,1.0,"[36603, 68586, 152180, 11574]",50,hop_M,4,hop_M
3602.0270001888275,cut_edges,,0.0,,18222976,0,Time Limit,dag,99.99991876070357,0,0,1.0,"[36603, 68586, 152180, 11574]",50,hop_M,4,hop_M
