time_best,objective_type,objective,obj_bound,obj_gap,nonzeros,num_solutions,status,contiguity,sparsity,num_callbacks,num_lazy_cuts,bnb_nodes,roots,deviation,contiguity_distance,k,distance_metric
0.2559998035430908,euclidean_moi,9207594.818581516,9207594.818581497,2.0229443040564945e-15,32420,1,Optimal,no_contiguity,99.88939431343482,0,0,4434.0,"[2375, 1533, 557, 1692]",50,N/A,4,N/A
3600.414999961853,cut_edges,135.0,19.0,0.8592592592592593,281470,1,Time Limit,no_contiguity,99.9951712288536,0,0,1810.0,"[2375, 1533, 557, 1692]",50,N/A,4,N/A
