time_best,objective_type,objective,obj_bound,obj_gap,nonzeros,num_solutions,status,contiguity,sparsity,num_callbacks,num_lazy_cuts,bnb_nodes,roots,deviation,contiguity_distance,k,distance_metric
14208.81500005722,euclidean_moi,,-inf,,1694196,0,Time Limit,cut,99.99862018588186,1,63903,0.0,"[36603, 68586, 152180, 11574]",50,N/A,4,N/A
3603.095999956131,cut_edges,,0.0,,15856080,0,Time Limit,cut,99.99991789960806,0,0,1.0,"[36603, 68586, 152180, 11574]",50,N/A,4,N/A
